,id,issn_l,display_name,host_organization,works_count,cited_by_count,type
992,https://openalex.org/S4210186448,2192-3183,International cancer conference journal,https://openalex.org/P4310319900,597,1131,journal
993,https://openalex.org/S4210227604,2475-0328,Annals of gastroenterological surgery,https://openalex.org/P4310320595,597,4514,journal
994,https://openalex.org/S122673828,1880-9863,Journal of Biomechanical Science and Engineering,https://openalex.org/P4310313571,594,2795,journal
995,https://openalex.org/S4210231748,2189-4663,Hosokawa funtai kogaku shinko zaidan nenpo,,592,602,journal
996,https://openalex.org/S2764945689,1880-4535,The IEICE transactions on information and systems,,590,674,journal
997,https://openalex.org/S2764508691,0916-572X,Connective tissue,,589,605,journal
998,https://openalex.org/S173135769,1860-1871,Landscape and Ecological Engineering,https://openalex.org/P4310319900,588,6248,journal
999,https://openalex.org/S2764394523,0918-9963,Thermal science and engineering,,588,865,journal
1000,https://openalex.org/S2755356922,0021-4809,Japanese archives of internal medicine,,587,601,journal
1001,https://openalex.org/S4210173681,0385-9932,Kachiku hanshokugaku zasshi,https://openalex.org/P4310313575,587,2015,journal
1002,https://openalex.org/S4210168321,1343-8646,Journal of rainwater catchment systems,,585,700,journal
1003,https://openalex.org/S4210230715,2433-1317,Netsu Kogaku Koenkai koen ronbunshu,https://openalex.org/P4310313571,580,598,journal
1004,https://openalex.org/S4210199614,1345-7942,Nihon Shokuhin Kōgakkaishi,,576,1530,journal
1005,https://openalex.org/S4210224302,0013-4678,Journal of the Electrochemical Society of Japan,,576,958,journal
1006,https://openalex.org/S2764966381,0288-1012,Oral Therapeutics and Pharmacology,,575,608,journal
1007,https://openalex.org/S4210186177,0369-5174,Nōsan Kakō Gijutsu Kenkyūkaishi,,570,598,journal
1008,https://openalex.org/S190411402,1340-3516,Journal of Equine Science,,569,2895,journal
1009,https://openalex.org/S2764742297,1346-4930,Journal of the Japanese Society for Experimental Mechanics,,569,711,journal
1010,https://openalex.org/S4210211331,0454-1693,Kōkō Geka Gakkai zasshi,,567,583,journal
1011,https://openalex.org/S50224313,1882-9554,International Journal of Fluid Machinery and Systems,,564,2992,journal
1012,https://openalex.org/S25382221,0916-8419,Japanese Journal of Animal Psychology,,563,839,journal
1013,https://openalex.org/S2764707769,1347-9733,International Journal of Oral-Medical Sciences,,563,933,journal
1014,https://openalex.org/S2764896919,1432-847X,Environmental Economics and Policy Studies,https://openalex.org/P4310319900,563,5315,journal
1015,https://openalex.org/S4210206445,0368-4784,Kagaku kikai,,561,574,journal
1016,https://openalex.org/S4210189210,1340-3656,Ebisu,,558,660,journal
1017,https://openalex.org/S4210196198,0387-754X,Denki Kakō Gakkaishi,,558,901,journal
1018,https://openalex.org/S4210194245,1348-8716,Seimitsu kougakkaishi,,556,785,journal
1019,https://openalex.org/S2764559923,0453-4360,Bulletin of the Volcanological Society of Japan,,555,752,journal
1020,https://openalex.org/S2765073544,1342-8152,Journal of smooth muscle research. Japanese section,https://openalex.org/P4310313500,555,574,journal
1021,https://openalex.org/S4210181108,0289-2405,Seiri shinrigaku to seishin seirigaku,,555,796,journal
1022,https://openalex.org/S4210175977,0910-7789,Hispanica,,553,597,journal
1023,https://openalex.org/S2725003523,0452-3431,国際通信の研究,,551,551,journal
1024,https://openalex.org/S4210211132,1342-0445,Yakuzai ekigaku,,547,764,journal
1025,https://openalex.org/S20186226,0285-1601,African Study Monographs,https://openalex.org/P4310313424,546,2680,journal
1026,https://openalex.org/S4210192850,2198-3550,Advances in geographical and environmental sciences,https://openalex.org/P4310320237,545,831,journal
1027,https://openalex.org/S2759807,0914-9783,"Journal of Mineralogy, Petrology and Economic Geology",https://openalex.org/P4310313507,544,3047,journal
1028,https://openalex.org/S2764756867,1340-9875,Quality Nursing,,543,546,journal
1029,https://openalex.org/S130281052,1342-0984,Oral Medicine & Pathology,,541,1158,journal
1030,https://openalex.org/S126773071,0084-5841,Ama-agricultural Mechanization in Asia Africa and Latin America,,540,764,journal
1031,https://openalex.org/S4210170374,1347-510X,Chikyuu kankyou shimpojiumu kouen rombunshuu,,540,562,journal
1032,https://openalex.org/S4210206794,0416-9662,Denpun Kōgyō Gakkaishi,,539,620,journal
1033,https://openalex.org/S2764742064,0387-1215,The Japanese Red Cross medical journal,https://openalex.org/P4310313133,538,538,journal
1034,https://openalex.org/S2764750966,0022-9709,Keio economic studies,https://openalex.org/P4310313306,538,1009,journal
1035,https://openalex.org/S2764920935,2185-0992,International journal of automotive engineering,,536,1390,journal
1036,https://openalex.org/S4210226479,0911-2529,Nihon Haipāsāmia Gakkaishi,,535,1212,journal
1037,https://openalex.org/S2764503265,0916-0469,Otsuma review,https://openalex.org/P4310313631,533,538,journal
1038,https://openalex.org/S4210194417,0912-4764,Shigen shori gijutsu,,532,633,journal
1039,https://openalex.org/S2764674394,0916-8869,Journal of education and culture,,531,541,journal
1040,https://openalex.org/S85999832,1340-9050,Interdisciplinary Information Sciences,https://openalex.org/P4310313307,529,1532,journal
1041,https://openalex.org/S2764344893,1349-8185,SC Japan today,,525,525,journal
1042,https://openalex.org/S464037,1344-3755,Ecology and Civil Engineering,,525,1201,journal
1043,https://openalex.org/S100088211,1347-9555,Geographical Review of Japan Series B,,524,1117,journal
1044,https://openalex.org/S138789180,0917-7728,Journal of Microwave Surgery,,523,617,journal
1045,https://openalex.org/S2764978176,0030-6177,Technology reports of the Osaka University,,523,540,journal
1046,https://openalex.org/S2765003377,0070-3737,Dentistry in Japan,,523,745,journal
1047,https://openalex.org/S4210232126,1882-6229,Synthesiology,https://openalex.org/P4310313346,522,694,journal
1048,https://openalex.org/S2765011692,0912-2974,Nursing today,,521,521,journal
1049,https://openalex.org/S4210213759,2434-0790,Circulation reports,https://openalex.org/P4310313287,520,1071,journal
1050,https://openalex.org/S94741007,1346-4280,Journal of Clinical and Experimental Hematopathology,,518,5279,journal
1051,https://openalex.org/S2764345109,0911-5269,Fine ceramics report,,516,517,journal
1052,https://openalex.org/S2764862220,0034-530X,"Journal of the Research Institute for Catalysis, Hokkaido University",https://openalex.org/P4310313472,516,656,journal
1053,https://openalex.org/S165279699,0973-7154,Journal of Stem Cells & Regenerative Medicine,https://openalex.org/P4310313422,515,1519,journal
1054,https://openalex.org/S2756282451,0300-919X,Kumamoto Igakkai zasshi. The Journal of the Kumamoto Medical Society,,514,543,journal
1055,https://openalex.org/S2764539639,0546-0794,Bulletin of Japan Association for Fire Science and Engineering,,513,593,journal
1056,https://openalex.org/S4210198404,0532-8721,Funkcialaj Ekvacioj,https://openalex.org/P4310313473,510,3811,journal
1057,https://openalex.org/S2764918685,0285-4104,Journal of Japan Waste Management Association,,508,508,journal
1058,https://openalex.org/S4210189873,2433-135X,"Baioenjiniaringu Gakujutsu Koenkai, Semina koen ronbunshu",https://openalex.org/P4310313571,508,513,journal
1059,https://openalex.org/S4210176695,1340-8682,Hatsuiku hattatsu kenkyū,,507,557,journal
1060,https://openalex.org/S4210191400,0915-8588,Pain research,,507,794,journal
1061,https://openalex.org/S49305988,1347-0558,Ornithological Science,,507,3308,journal
1062,https://openalex.org/S2764421045,2189-0102,The Horticulture Journal,https://openalex.org/P4310313201,506,2312,journal
1063,https://openalex.org/S2764638263,1342-8810,Journal of medical and dental sciences,https://openalex.org/P4310313612,506,2134,journal
1064,https://openalex.org/S2764711340,0387-2661,The northern review,https://openalex.org/P4310313472,506,651,journal
1065,https://openalex.org/S4210191718,2186-702X,Sumato Purosesu Gakkaishi,,504,647,journal
1066,https://openalex.org/S2764937036,0387-2793,Journal of population problems,https://openalex.org/P4310311721,503,656,journal
1067,https://openalex.org/S2764507333,1346-5554,"Bulletin of the Graduate School of Education, Hiroshima University. Part. II, Arts and science education",https://openalex.org/P4310313418,502,509,journal
1068,https://openalex.org/S2764696645,2186-3644,Intractable & Rare Diseases Research,,502,4298,journal
1069,https://openalex.org/S4210213589,2424-3116,Abstracts of the International Conference on Advanced Mechatronics,https://openalex.org/P4310313571,502,700,journal
1070,https://openalex.org/S4210213142,0918-9238,"Supēsu, Enjiniaringu, Konfarensu kōen rombunshū",,501,509,journal
1071,https://openalex.org/S4210216029,0387-1126,Myakkangaku,,501,542,journal
1072,https://openalex.org/S2764474984,0289-8322,Container age,,500,500,journal
1073,https://openalex.org/S4210204294,1882-8930,Kansei kogaku,,500,521,journal
1074,https://openalex.org/S4210229418,1880-8107,E-journal geo,,500,652,journal
1075,https://openalex.org/S103848781,0916-9482,Agricultural Information Research,,499,999,journal
1076,https://openalex.org/S60560782,1880-8247,Plankton and Benthos Research,,499,3649,journal
1077,https://openalex.org/S4210188606,0386-9490,Eigakushi kenkyū,,497,586,journal
1078,https://openalex.org/S4210189602,0916-8362,Umi no kenkyū,,497,1220,journal
1079,https://openalex.org/S4210223492,2196-4114,Disaster risk reduction,,497,1241,journal
1080,https://openalex.org/S4210225332,0388-0036,Nippon Gakushiin kiyō,,497,516,journal
1081,https://openalex.org/S4210233217,0918-4430,Japanese journal of biometrics,,496,763,journal
1082,https://openalex.org/S4210211965,2433-3255,Denki kagaku,,495,498,journal
1083,https://openalex.org/S95014303,0285-0370,Japanese Journal of Applied Statistics,,494,799,journal
1084,https://openalex.org/S4210222062,0914-5206,Keiei kōdō kagaku,,493,694,journal
1085,https://openalex.org/S2764576000,0029-0491,Nikkei business,,492,492,journal
1086,https://openalex.org/S4210168169,0289-2316,Japanese journal of mathematics,https://openalex.org/P4310319900,492,5663,journal
1087,https://openalex.org/S4210226581,0918-8991,Nihon Shikkan Moderu Gakkai kiroku,,490,517,journal
1088,https://openalex.org/S4210233864,1345-9597,Kankyō shisutemu kenkyū rombunshū,,490,704,journal
1089,https://openalex.org/S2764847185,0370-5633,Japanese Journal of Clinical Chemistry,,489,533,journal
1090,https://openalex.org/S2764931160,0389-1186,Japanese Slavic and East European studies,,489,490,journal
1091,https://openalex.org/S2764855485,0288-3309,Foreign literature,https://openalex.org/P4310313107,488,488,journal
1092,https://openalex.org/S101173267,1341-2051,International Medical Journal,,486,611,journal
1093,https://openalex.org/S4210181414,2188-5079,IEICE proceeding series,,486,558,journal
1094,https://openalex.org/S4210168065,1880-3164,Keizaigakushi kenkyu,,485,507,journal
1095,https://openalex.org/S4210236712,2424-2861,"Proceedings of the JSME Materials and Processing Conference, M&P",https://openalex.org/P4310313571,484,562,journal
1096,https://openalex.org/S2764566869,2186-8492,Asian journal of social sciences and humanities,,483,785,journal
1097,https://openalex.org/S2764744333,0286-8385,Journal of the Japan Society of Erosion Control Engineering,,482,541,journal
1098,https://openalex.org/S4210175677,2187-0365,Nihon noyaku gakkaishi,,482,534,journal
1099,https://openalex.org/S2764945268,0023-5326,The Kumamoto medical journal,,481,713,journal
1100,https://openalex.org/S2764621986,1341-562X,Journal of forest planning,,480,848,journal
1101,https://openalex.org/S2764895854,1881-8366,"Engineering in agriculture, environment and food",https://openalex.org/P4310320990,478,2923,journal
1102,https://openalex.org/S69267003,1880-7046,Genes and Environment,https://openalex.org/P4310319900,478,3047,journal
1103,https://openalex.org/S2764510708,1343-0564,Safety & tomorrow,,477,477,journal
1104,https://openalex.org/S2764671846,0911-6184,Tsukuba English studies,https://openalex.org/P4310313406,476,527,journal
1105,https://openalex.org/S4210197308,2189-0420,Evergreen,https://openalex.org/P4310313373,476,881,journal
1106,https://openalex.org/S2764522051,1344-6835,Annals of Cancer Research and Therapy,,475,736,journal
1107,https://openalex.org/S2764705226,0285-9831,The Journal of the Institute of Image Electronics Engineers of Japan,,475,532,journal
1108,https://openalex.org/S2764807911,1342-0542,CUC view & vision,https://openalex.org/P4310313332,475,475,journal
1109,https://openalex.org/S4210179781,0912-7984,Butsuri tansa,,474,756,journal
1110,https://openalex.org/S2764867882,0582-4656,Bulletin of The Japan Petroleum Institute,,473,1409,journal
1111,https://openalex.org/S4210216814,0386-3980,Nihon Raigakkai zasshi,,473,596,journal
1112,https://openalex.org/S2764957032,0387-2440,Japanese scientific monthly,,472,472,journal
1113,https://openalex.org/S4210217179,0911-8845,Supōtsu kyōikugaku kenkyū,,470,526,journal
1114,https://openalex.org/S2764612400,0386-2305,Dental Diamond,,467,469,journal
1115,https://openalex.org/S2764814303,1348-1509,International Journal of Sport and Health Science,,467,2266,journal
1116,https://openalex.org/S4210188456,2186-8433,Biophilia,,467,497,journal
1117,https://openalex.org/S4210232625,2424-3019,Saitekika Shinpojiumu koen ronbunshu,https://openalex.org/P4310313571,467,480,journal
1118,https://openalex.org/S2764836965,0036-472X,Sapporo igaku zasshi. The Sapporo medical journal,,466,520,journal
1119,https://openalex.org/S2764924023,1348-0693,Theoretical and applied mechanics Japan,,466,680,journal
1120,https://openalex.org/S4210236288,2187-1930,Ningen seikatsu bunka kenkyu,,466,494,journal
1121,https://openalex.org/S2764582592,0023-6055,The Kyoto University economic review,https://openalex.org/P4310313424,465,536,journal
1122,https://openalex.org/S2764660690,0287-2137,The Journal of the Japan Society for Respiratory Endoscopy,,465,478,journal
1123,https://openalex.org/S161323341,0913-946X,Netsu Bussei,,464,2526,journal
1124,https://openalex.org/S2764987629,1348-7841,Osaka literary review,https://openalex.org/P4310313450,463,463,journal
1125,https://openalex.org/S4210171346,0917-2866,Kankyō kyōiku,,463,552,journal
1126,https://openalex.org/S2764377166,0388-0486,Journal of the Japanese Obstetrical & Gynecological Society,,460,532,journal
1127,https://openalex.org/S2764700804,0386-9806,The Journal of pediatric practice,,460,461,journal
1128,https://openalex.org/S4210222602,2424-3043,Proceedings of the JSME International Conference on Motion and Power Transmissions,https://openalex.org/P4310313571,458,529,journal
1129,https://openalex.org/S2764789612,1340-5381,Theory and applications of GIS,,456,747,journal
1130,https://openalex.org/S4210191668,2432-261X,Spine surgery and related research,,455,1488,journal
1131,https://openalex.org/S2764777149,0549-4451,Journal of the Japan society of photogrammetry,,453,484,journal
1132,https://openalex.org/S2764806532,1341-4585,The Annals of Japan Association for Urban Sociology,,452,477,journal
1133,https://openalex.org/S2764391326,0388-8614,Forest economy,,451,451,journal
1134,https://openalex.org/S2764502627,1883-8804,Design protect,,451,451,journal
1135,https://openalex.org/S4210191609,0289-4548,Benthos research,,451,1698,journal
1136,https://openalex.org/S2764625259,1349-4724,Review of automotive engineering,https://openalex.org/P4310320990,450,643,journal
1137,https://openalex.org/S2764760169,1344-4697,"The transactions of the Institute of Electronics, Information and Communication Engineers. B",,450,523,journal
1138,https://openalex.org/S2764387310,0289-8721,Information bulletin of the Union of National Economic Associations in Japan,,449,452,journal
1139,https://openalex.org/S2764538322,0919-6072,IPSJ SIG technical reports,,449,461,journal
1140,https://openalex.org/S2764995738,0034-6675,The Review of Physical Chemistry of Japan,https://openalex.org/P4310313424,449,505,journal
1141,https://openalex.org/S2764880506,0289-3509,Computer today,,448,448,journal
1142,https://openalex.org/S4210224992,2185-6516,Doboku gakkai ronbunshu,,446,531,journal
1143,https://openalex.org/S1026023296,1340-5705,Journal of Mathematical Sciences-the University of Tokyo,https://openalex.org/P4310313595,445,2205,journal
1144,https://openalex.org/S182488989,1346-8235,Journal of Textile Engineering,,445,1300,journal
1145,https://openalex.org/S200605973,1342-9612,Journal of Japanese Association of Hydrological Sciences,,445,624,journal
1146,https://openalex.org/S2764742107,0914-8299,Circuit Technology,,444,489,journal
1147,https://openalex.org/S4210219872,1880-554X,Environment control in biology,,444,2407,journal
1148,https://openalex.org/S2764350175,0386-5010,The Hiroshima law journal,https://openalex.org/P4310313418,442,442,journal
1149,https://openalex.org/S2764620480,0914-8817,"JSME international journal. Series 2, Fluids engineering, heat transfer, power, combustion, thermophysical properties",https://openalex.org/P4310313571,442,1426,journal
1150,https://openalex.org/S2764960536,0009-4897,"Map, Journal of the Japan Cartographers Association",,442,450,journal
1151,https://openalex.org/S4210207874,0003-5130,Dōbutsu shinrigaku nenpō,,442,651,journal
1152,https://openalex.org/S2764684422,0914-8825,"JSME international journal. Series 3, Vibration, control engineering, engineering for industry",https://openalex.org/P4310313571,440,1525,journal
1153,https://openalex.org/S2764950309,0368-5942,Journal of meteorological research,,440,523,journal
1154,https://openalex.org/S4210175194,0911-6036,Forma,,440,921,journal
1155,https://openalex.org/S2764501783,0912-4322,Ritsumeikan law review,,436,474,journal
1156,https://openalex.org/S204858174,1883-3578,X-ray Structure Analysis Online,https://openalex.org/P4310313437,435,766,journal
1157,https://openalex.org/S2764698565,1340-8062,"JSME international journal. Series C, dynamics, control, robotics, design and manufacturing",https://openalex.org/P4310313571,434,1652,journal
1158,https://openalex.org/S4210171765,0370-0313,Parupu kami kōgyō zasshi,,434,442,journal
1159,https://openalex.org/S2764792764,1346-8073,Journal of insect biotechnology and sericology,,433,811,journal
1160,https://openalex.org/S4210172677,1883-1273,Nihon sarukoidoshisu Nikugashusei shikkan gakkai zasshi,,433,463,journal
1161,https://openalex.org/S4210217678,2188-4226,NMC case report journal,https://openalex.org/P4310313358,433,993,journal
1162,https://openalex.org/S4210228749,0918-4287,Medical electron microscopy,https://openalex.org/P4310319900,433,5567,journal
1163,https://openalex.org/S2764754848,1342-3894,journal of Civil Engineering Information Processing System,,432,514,journal
1164,https://openalex.org/S2764354327,1884-8311,"Journal of Construction Management, JSCE",,431,450,journal
1165,https://openalex.org/S2764391247,0473-4599,The Journal of Osaka University Dental School,,430,861,journal
1166,https://openalex.org/S4210188346,0071-1268,Esakia,https://openalex.org/P4310313373,430,1364,journal
1167,https://openalex.org/S4210231100,2185-3762,Sisal journal,https://openalex.org/P4310313543,430,1242,journal
1168,https://openalex.org/S4210230693,2424-3167,Proceedings of International Symposium on Seed-up and Service Technology for Railway and Maglev Systems,https://openalex.org/P4310313571,426,473,journal
1169,https://openalex.org/S4950362,1345-5834,Current Herpetology,,426,1761,journal
1170,https://openalex.org/S4210177817,0916-3786,Hikaku seiri seikagaku,,425,437,journal
1171,https://openalex.org/S4210231507,2185-6591,Doboku gakkai ronbunshu,,425,493,journal
1172,https://openalex.org/S4210233415,0286-1631,Ryōdōraku,,425,425,journal
1173,https://openalex.org/S2764751513,0453-0691,Annals of the Japan Association for Philosophy of Science,,424,669,journal
1174,https://openalex.org/S176029047,1348-5253,Journal of Human Environmental Studies,,423,487,journal
1175,https://openalex.org/S2765010817,0040-0874,Bulletin of the Technical Association of Graphic Arts of Japan,,422,423,journal
1176,https://openalex.org/S2765069960,0074-655X,Bulletin of the International Institute of Seismology and Earthquake Engineering,,422,449,journal
1177,https://openalex.org/S2764485802,0040-8670,Journal of the Medical Society of Toho University,https://openalex.org/P4310313599,421,422,journal
1178,https://openalex.org/S2764361425,0389-5602,Journal of the Japan Statistical Society. Japanese issue,,420,792,journal
1179,https://openalex.org/S2764445278,0919-6943,Journal of Research Society of Buddhism and Cultural Heritage,,420,420,journal
1180,https://openalex.org/S2764622459,0385-826X,Child study,,420,420,journal
1181,https://openalex.org/S2764627277,1345-3769,"Journal of the Society of Inorganic Materials,Japan",,419,422,journal
1182,https://openalex.org/S2764675450,0914-2703,Journal of the Japan Society of Grinding Engineers,,414,415,journal
1183,https://openalex.org/S2764757739,2186-0327,Thrombosis medicine,,414,414,journal
1184,https://openalex.org/S4210223449,0286-6900,Yuatsu to kūkiatsu,,414,632,journal
1185,https://openalex.org/S2764415337,0285-3191,Japanese journal of herpetology,,413,1381,journal
1186,https://openalex.org/S2764576755,1347-9725,International journal of the Society of Materials Engineering for Resources,https://openalex.org/P4310313431,412,1084,journal
1187,https://openalex.org/S2764781682,0040-9022,Journal of Tokyo Women's Medical College,https://openalex.org/P4310313147,412,418,journal
1188,https://openalex.org/S2764409186,0018-2818,The Hitotsubashi review,https://openalex.org/P4310313369,409,559,journal
1189,https://openalex.org/S2765076554,0021-5171,Kiseichugaku Zasshi,https://openalex.org/P4310313485,409,778,journal
1190,https://openalex.org/S90790169,1343-2583,Journal of Veterinary Epidemiology,,405,545,journal
1191,https://openalex.org/S2764411857,0368-5780,"Instrumentation, control, engineering",,403,404,journal
1192,https://openalex.org/S2764653072,0439-1721,The Hirosaki medical journal,,403,444,journal
1193,https://openalex.org/S2764927254,1883-0978,Synthesiology English edition,,403,744,journal
1194,https://openalex.org/S4210168039,0387-1177,Nihon Kenchiku Gakkai ronbunshū,,403,411,journal
1195,https://openalex.org/S2764888907,1341-9951,Nihonkai mathematical journal,,402,700,journal
1196,https://openalex.org/S4210191862,1883-9193,Nihon jui gakkai zasshi,https://openalex.org/P4310313482,402,656,journal
1197,https://openalex.org/S2764861168,0917-7450,Journal of Japanese Society for Laser Dentistry,,401,592,journal
1198,https://openalex.org/S2764918021,0369-4550,"Bulletin of the Society of Sea Water Science, Japan",,401,426,journal
1199,https://openalex.org/S2765039479,0018-2087,Medical journal of Hiroshima Universtiy,https://openalex.org/P4310313418,401,401,journal
1200,https://openalex.org/S4210226203,1883-9088,Chuo juigaku zasshi,https://openalex.org/P4310313482,401,412,journal
1201,https://openalex.org/S63358040,1882-6822,Journal of Occupational Safety and Health,https://openalex.org/P4310313581,400,430,journal
1202,https://openalex.org/S86935525,1880-6023,Doboku Gakkai Ronbunshuu A,,400,740,journal
1203,https://openalex.org/S199206354,1880-487X,Journal of Rural Medicine,,398,996,journal
1204,https://openalex.org/S2764536249,0453-0853,"Memoirs of the Faculty of Agriculture, Kagoshima University",https://openalex.org/P4310313567,398,693,journal
1205,https://openalex.org/S2764623230,0918-9726,Plant Morphology,,396,597,journal
1206,https://openalex.org/S2764858767,0300-306X,Nippon steel technical report. Overseas,https://openalex.org/P4310321285,396,526,journal
1207,https://openalex.org/S2764916315,0915-1214,Contemporary sociological studies,,396,409,journal
1208,https://openalex.org/S2764769526,0039-3851,Toyo ongaku kenkyu : the journal of the Society for the Research of Asiatic Music,,394,394,journal
1209,https://openalex.org/S4210171732,2185-6559,Doboku gakkai ronbunshu,,394,493,journal
1210,https://openalex.org/S2764378482,1345-6377,TASC monthly,,393,393,journal
1211,https://openalex.org/S4210178758,1341-7703,Nihon Kan Shikkan Gakkai zasshi,,392,410,journal
1212,https://openalex.org/S75269686,1349-9394,Journal of Electrophoresis,,392,545,journal
1213,https://openalex.org/S4210190204,0037-2188,Sen'i to kōgyō,,389,413,journal
1214,https://openalex.org/S2764355419,0453-0284,Bulletin of the Kyushu University Forests,https://openalex.org/P4310313373,388,423,journal
1215,https://openalex.org/S2765045210,0289-9051,Kobe journal of mathematics,,388,1085,journal
1216,https://openalex.org/S4210186981,1880-604X,Doboku gakkai ronbunshu,,388,587,journal
1217,https://openalex.org/S2764574283,0915-5104,Journal of the Philosophy of Sport and Physical Education,,386,412,journal
1218,https://openalex.org/S4210193112,0387-1975,Shokuhin shōsha,,386,441,journal
1219,https://openalex.org/S2764542998,0386-5959,Shimane journal of medical science,https://openalex.org/P4310313336,384,426,journal
1220,https://openalex.org/S2764784759,0914-8809,"JSME international journal. Series 1, solid mechanics, strenght of materials",https://openalex.org/P4310313571,384,1240,journal
1221,https://openalex.org/S4210203879,1342-3681,Nihon Hansenbyō Gakkai zasshi,,384,621,journal
1222,https://openalex.org/S2764998180,0914-9635,Japanese journal of endourology and ESWL,,382,393,journal
1223,https://openalex.org/S4210185010,0916-5908,Jūi masui gekagaku zasshi,,382,430,journal
1224,https://openalex.org/S4210187229,0912-1595,LST Gakkaishi,,382,387,journal
1225,https://openalex.org/S2764839599,2187-3666,International Review for Spatial Planning and Sustainable Development,,381,1014,journal
1226,https://openalex.org/S2764846319,0029-067X,Review of the Electrical Communication Laboratories,,381,519,journal
1227,https://openalex.org/S2764916679,0021-471X,Journal of Japan Society of Mathematical Education. Mathematical education,,381,382,journal
1228,https://openalex.org/S4210184986,2185-6486,Medical mycology journal,,379,1482,journal
1229,https://openalex.org/S4210232269,0367-1666,Folia Anatomica Japonica,,377,1618,journal
1230,https://openalex.org/S2764810097,1342-3819,Research reports on information science and electrical engineering of Kyushu University,https://openalex.org/P4310313373,376,415,journal
1231,https://openalex.org/S4210225743,2186-7364,ITE transactions on media technology and applications,,376,1291,journal
1232,https://openalex.org/S2764752604,0030-6142,Bulletin of the Osaka Medical School,,375,471,journal
1233,https://openalex.org/S2765069489,1884-8176,"JOURNAL OF PAVEMENT ENGINEERING, JSCE",,375,441,journal
1234,https://openalex.org/S2764535758,0387-1096,Journal of High Temperature Society,,373,571,journal
1235,https://openalex.org/S4210228854,0913-0942,Ryōdōraku,,373,394,journal
1236,https://openalex.org/S4210179685,0289-7938,Language teacher,,370,870,journal
1237,https://openalex.org/S4210219334,1348-592X,Nihon toshi keikaku gakkai kansai shibu kenkyu happyokai koen gaiyoshu,,369,383,journal
1238,https://openalex.org/S4210168294,1882-3351,Journal of the Japanese Society for Horticultural Science,https://openalex.org/P4310313201,367,4273,journal
1239,https://openalex.org/S57880888,1882-6954,Bulletin of Japan Society of Coordination Chemistry,,367,516,journal
1240,https://openalex.org/S4210177414,1884-751X,Pan Africa news,https://openalex.org/P4310313424,366,1507,journal
1241,https://openalex.org/S4210173344,0388-077X,Proceedings of the Japanese Histochemical Association,,365,460,journal
1242,https://openalex.org/S4210231554,2424-2888,"Proceedings of the International Conference on Jets, Wakes and Separated Flows, ICJWSF",https://openalex.org/P4310313571,365,387,journal
1243,https://openalex.org/S135123290,1345-711X,Journal of Structural and Functional Genomics,https://openalex.org/P4310319900,364,10030,journal
1244,https://openalex.org/S4210218297,0369-4615,Nippon Kinzoku Gakkaishi,https://openalex.org/P4310313591,364,392,journal
1245,https://openalex.org/S2764445730,0023-6012,Journal of Kyoto Prefectural University of medicine,,363,367,journal
1246,https://openalex.org/S4210240312,2185-6605,Doboku gakkai ronbunshu,,363,425,journal
1247,https://openalex.org/S2765029012,0075-6407,Kobe economic & business review,https://openalex.org/P4310319847,361,370,journal
1248,https://openalex.org/S2765039718,1882-3165,Global education,,361,404,journal
1249,https://openalex.org/S154852912,0918-6638,Shokubutsu Kojo Gakkaishi,,359,807,journal
1250,https://openalex.org/S2764715483,0919-9853,Journal of the Society of Materials Engineering for Resources of Japan,https://openalex.org/P4310313431,358,476,journal
1251,https://openalex.org/S2764447272,1343-456X,Journal of the Japan Association for College of Technology,,357,357,journal
1252,https://openalex.org/S4210234128,0911-8721,Kagaku undō kinō to EMG ronbunshū,,357,374,journal
1253,https://openalex.org/S2764852337,0912-4462,Shiyo. The journal of the Tokyo Dental Association,,356,364,journal
1254,https://openalex.org/S2764574360,0389-9160,Architecture and urbanism,,355,361,journal
1255,https://openalex.org/S4210181406,1348-6365,Journal of the Japan Statistical Society,https://openalex.org/P4310313328,355,2488,journal
1256,https://openalex.org/S4210218883,2197-8840,Translational systems sciences,https://openalex.org/P4310320237,354,596,journal
1257,https://openalex.org/S71011333,1343-4594,Journal of Lipid Nutrition,,354,403,journal
1258,https://openalex.org/S10930221,1348-5032,Journal of The Yamashina Institute for Ornithology,,353,580,journal
1259,https://openalex.org/S72029572,1881-3062,Journal of Power and Energy Systems,https://openalex.org/P4310313571,353,1626,journal
1260,https://openalex.org/S2764386039,2187-5413,International Journal of Affective Engineering,,352,879,journal
1261,https://openalex.org/S2764460725,0916-8508,"The Transactions of the Institute of Electronics,Information and Communication Engineers. A",,352,678,journal
1262,https://openalex.org/S2764712209,1342-730X,Cellulose communications,,352,356,journal
1263,https://openalex.org/S2764834262,0026-3532,Mie medical journal,https://openalex.org/P4310313097,352,454,journal
1264,https://openalex.org/S4210187824,2185-6621,Doboku gakkai ronbunshu,,352,459,journal
1265,https://openalex.org/S96175105,1348-6012,Resources Processing,,352,766,journal
1266,https://openalex.org/S2764943153,2185-6931,Convertech e Print,,351,351,journal
1267,https://openalex.org/S4210190843,1880-5647,Hikaku keizai kenkyu,,350,372,journal
1268,https://openalex.org/S2764792058,1882-8450,Tropical agriculture and development,,349,574,journal
1269,https://openalex.org/S2764516239,0914-9937,The Journal of Japan Society for Distributive Sciences,,348,353,journal
1270,https://openalex.org/S4210171690,1345-112X,Nihon Bentosu Gakkaishi,,348,900,journal
